YAL001C	9.069692334
YAL002W	8.61671212125
YAL003W	13.271452205
YAL005C	13.9732272625
YAL007C	9.568696102
YAL008W	9.5013175005
YAL009W	8.4592665615
YAL010C	7.927231562
YAL011W	7.70431573475
YAL012W	11.6060671975
YAL013W	10.2750949925
YAL014C	9.43372950175
YAL015C	8.988033933
YAL016W	10.98077729
YAL017W	9.88199051575
YAL018C	5.25252592775
YAL019W	7.435499344
YAL020C	9.11867105925
YAL021C	9.53894998725
YAL022C	9.40509819325
YAL023C	10.9243819325
YAL024C	7.5597811835
YAL025C	6.90142419375
YAL026C	9.165089846
YAL027W	8.9871296775
YAL028W	8.3512148755
YAL029C	9.3703665855
YAL030W	10.845872075
YAL031C	9.26648247925
YAL032C	8.8642789025
YAL033W	8.80266375475
YAL034C	10.6288575475
YAL034W-A	7.63979184975
YAL035W	11.715432535
YAL036C	10.333215438
YAL037C-A	4.24522258225
YAL037W	5.995913648
YAL038W	13.8873304225
YAL039C	10.673773155
YAL040C	9.3620974695
YAL041W	9.1650433835
YAL042W	10.562256335
YAL043C	9.133295952
YAL044C	11.96597551
YAL044W-A	10.507000445
YAL046C	9.31871197775
YAL047C	6.87498332425
YAL048C	5.7301808275
YAL049C	11.0364642825
YAL051W	8.58863622075
YAL053W	10.53193288
YAL054C	13.6488619225
YAL055W	8.926693844
YAL056W	8.35527856725
YAL058W	8.670061106
YAL059W	8.45388224325
YAL060W	11.548439695
YAL061W	10.8501852775
YAL062W	10.27770107525
YAL063C	8.505143579
YAL063C-A	4.5782872555
YAL064C-A	3.938833764
YAL064W	4.617600345
YAL064W-B	5.2456814515
YAL065C	4.2075734455
YAL067C	4.0907920115
YAL067W-A	4.3409036515
YAL068C	8.700182344875
YAR002C-A	10.2432563275
YAR002W	9.71447930125
YAR003W	7.45457462375
YAR007C	10.206841035
YAR008W	7.87893203125
YAR009C	10.8005603475
YAR010C	13.5161106325
YAR014C	10.095250355
YAR015W	11.72754043
YAR018C	7.65321893425
YAR019C	8.691915916
YAR020C	8.788873713
YAR023C	5.61782914375
YAR027W	9.580084406
YAR028W	6.3464165295
YAR029W	3.94024390825
YAR031W	4.418129992
YAR033W	5.90887817025
YAR035C-A	6.91012438825
YAR035W	11.357066155
YAR042W	9.49340193175
YAR050W	4.2269389905
YAR064W	6.49986065375
YAR066W	7.595223592
YAR068W	10.27708094625
YAR069C	5.65067644875
YAR071W	8.276643528
YBL001C	11.2235997325
YBL002W	10.9497814125
YBL003C	12.129987185
YBL004W	8.95973021025
YBL005W	7.349471127
YBL005W-A	4.85544039075
YBL006C	9.41082853725
YBL007C	10.369863315
YBL008W	8.57632927875
YBL008W-A	5.807794067
YBL009W	8.36689468975
YBL010C	7.80653317175
YBL011W	9.3107392835
YBL013W	4.655959362
YBL014C	7.74008391175
YBL015W	12.458661285
YBL016W	9.2894239685
YBL017C	10.27638446
YBL018C	9.302170244
YBL019W	8.86608207325
YBL020W	8.58837743575
YBL021C	8.57609978675
YBL022C	11.3363581425
YBL023C	9.43980633725
YBL024W	9.747831655
YBL025W	7.84004782225
YBL026W	9.8188640615
YBL027W	12.46001539625
YBL028C	8.09500822425
YBL029C-A	10.71136196
YBL029W	7.39307412475
YBL030C	13.306557015
YBL031W	6.1959170565
YBL032W	9.29162742675
YBL033C	11.150422455
YBL034C	8.4091106495
YBL035C	8.55832322675
YBL036C	8.97796111325
YBL037W	8.67485856275
YBL038W	10.4183802225
YBL039C	9.48003777675
YBL040C	8.21869711175
YBL041W	11.56357271
YBL042C	9.97968694475
YBL043W	10.4030835475
YBL044W	4.6814802745
YBL045C	12.9056837625
YBL046W	7.87418332775
YBL047C	11.3079820125
YBL049W	8.4487354115
YBL050W	10.506761045
YBL051C	9.97930000875
YBL052C	8.393004884
YBL054W	8.388215879
YBL055C	7.888433615
YBL056W	9.6952684585
YBL057C	9.10824338075
YBL058W	10.9371452425
YBL059C-A	7.99471043825
YBL059W	8.66872874575
YBL060W	6.9505607285
YBL061C	8.7091727665
YBL063W	7.7667855145
YBL064C	12.2356427075
YBL066C	8.346148422
YBL067C	8.4381201975
YBL068W	9.2107403905
YBL069W	7.53538282275
YBL071C-B	4.086451218
YBL071W-A	8.72955282925
YBL072C	13.0356225941667
YBL074C	5.2893472775
YBL075C	13.0896045375
YBL076C	10.805656415
YBL078C	11.0748650025
YBL079W	9.5057661965
YBL080C	7.414706761
YBL081W	7.6082894305
YBL082C	8.53562781825
YBL084C	8.63628626325
YBL085W	9.65785858
YBL086C	8.7270752125
YBL087C	12.16860262625
YBL088C	8.89074705425
YBL089W	8.19994570225
YBL090W	8.7313098845
YBL091C	10.3518964325
YBL091C-A	8.52001900225
YBL092W	13.24524103
YBL093C	9.6307352105
YBL095W	9.317725291
YBL097W	3.9752337295
YBL098W	9.00018402225
YBL099W	13.619654835
YBL101C	11.458055205
YBL102W	10.91283379
YBL103C	8.54402445225
YBL104C	9.1863438145
YBL105C	9.025175893
YBL106C	7.59330707875
YBL107C	9.18806134575
YBL108C-A	10.6754562125
YBL111C	11.05595695
YBL112C	12.03377444
YBL113C	12.314868005
YBR001C	9.8905677535
YBR002C	8.18811809625
YBR003W	9.259225828
YBR004C	8.28886498575
YBR005W	9.249005366
YBR006W	9.0587881955
YBR007C	7.45257279875
YBR008C	8.0481070995
YBR009C	12.27989825
YBR010W	11.688969575
YBR011C	13.2618780425
YBR013C	5.149580458
YBR014C	9.62292482175
YBR015C	9.8605771625
YBR016W	11.7946331725
YBR017C	10.021010438
YBR018C	5.2069139395
YBR019C	4.60662105275
YBR020W	5.90750579425
YBR021W	7.6807220995
YBR022W	7.2465313715
YBR023C	9.791963001
YBR024W	8.82538678175
YBR025C	11.9773023375
YBR026C	12.4491328875
YBR028C	8.57038905
YBR029C	10.07229375
YBR030W	6.50473952775
YBR031W	13.499698995
YBR033W	8.099364455
YBR034C	9.12553604625
YBR035C	10.302995214
YBR036C	10.934121645
YBR037C	9.14321134625
YBR038W	8.8338060005
YBR039W	12.7232678475
YBR040W	5.221927861
YBR041W	8.7900657285
YBR042C	8.58142945875
YBR043C	9.79403557025
YBR044C	8.641164481
YBR045C	7.15876987325
YBR046C	10.95202893
YBR047W	8.959941514
YBR048W	12.2341607716667
YBR049C	8.361446536
YBR050C	9.8567629795
YBR052C	10.6801794525
YBR053C	10.3772291075
YBR054W	12.357736875
YBR055C	8.4248171835
YBR056W	10.22819426625
YBR057C	9.27737516175
YBR058C	9.20961742975
YBR058C-A	9.921072113
YBR059C	10.489148415
YBR060C	8.94720877225
YBR061C	8.8370842445
YBR062C	10.762834885
YBR063C	8.223144079
YBR065C	6.1461278935
YBR066C	10.12084237675
YBR067C	14.27426655
YBR068C	10.6020989725
YBR069C	5.013669497
YBR070C	8.372560137
YBR071W	10.49715498
YBR072C-A	5.537734908
YBR072W	14.377329955
YBR073W	9.358119245
YBR074W	8.704798554
YBR076W	4.87491646825
YBR077C	9.485387634
YBR078W	12.84942979
YBR079C	11.25309792
YBR080C	9.75142362275
YBR081C	9.1759594855
YBR082C	12.1957256275
YBR083W	11.2641276975
YBR084C-A	12.46001539625
YBR084W	9.2183522035
YBR085C-A	11.5217480475
YBR085W	7.1277020935
YBR086C	11.270688785
YBR087W	8.52239392375
YBR088C	10.70546857
YBR089C-A	11.02205202875
YBR090C	4.21832793925
YBR091C	8.86347861125
YBR092C	6.007701262
YBR093C	7.44591100275
YBR094W	9.5547118745
YBR095C	8.810672361
YBR096W	9.48479399575
YBR097W	8.61406386125
YBR098W	7.381317976
YBR101C	11.906205275
YBR102C	7.51354040575
YBR103W	9.69295442725
YBR104W	8.338206878
YBR105C	8.830156476
YBR106W	11.95689694
