YLL041C,YLL041C_3166_86_1.36,YLL041C_2285_79_-1.36
YBR126C,YBR126C_1122_67_1.35,YBR126C_626_58_-1.35
YNR041C,YNR041C_390_47_2.41,YNR041C_127_25_-2.41
YLR237W,YLR237W_115_23_-1.87,YLR237W_276_41_1.87
YMR323W,YMR323W_38_8_-1.04,YMR323W_62_11_1.04
YDL141W,YDL141W_45_10_0.89,YDL141W_32_4_-0.89
YIL172C,YIL172C___0,YIL172C___0
YMR215W,YMR215W_2412_81_3.05,YMR215W_591_58_-3.05
YCL009C,YCL009C_942_65_2.43,YCL009C_345_43_-2.43
YEL047C,YEL047C_787_60_2.05,YEL047C_313_42_-2.05
YML004C,YML004C_1734_75_-1.54,YML004C_3784_89_1.54
YKL016C,YKL016C_2367_80_-1.54,YKL016C_5144_93_1.54
YKL060C,YKL060C_16350_100_0.07,YKL060C_17787_99_-0.07
YMR013C,YMR013C_247_37_0.63,YMR013C_199_33_-0.63
YMR202W,YMR202W_15164_100_0.33,YMR202W_13178_99_-0.33
YGR292W,YGR292W___0,YGR292W___0
YPL148C,YPL148C_100_20_-0.45,YPL148C_120_24_0.45
YOR040W,YOR040W_14_2_-2.1,YOR040W_32_2_2.1
YGL187C,YGL187C_2900_85_0.03,YGL187C_2871_87_-0.03
YJR095W,YJR095W_16_4_-0.51,YJR095W_29_2_0.51
YNL104C,YNL104C_4829_94_1.63,YNL104C_2353_85_-1.63
YNL267W,YNL267W_208_33_0.48,YNL267W_192_30_-0.48
YHR183W,YHR183W_4006_90_-0.98,YHR183W_6627_96_0.98
YIL013C,YIL013C_179_29_2.64,YIL013C_50_9_-2.64
YDR058C,YDR058C_91_19_-0.77,YDR058C_129_25_0.77
YNL029C,YNL029C_334_43_-0.01,YNL029C_380_45_0.01
YOL020W,YOL020W_391_47_2.45,YOL020W_166_25_-2.45
YPR060C,YPR060C_628_55_-0.83,YPR060C_853_66_0.83
YKR066C,YKR066C_1169_68_0.73,YKR066C_1018_65_-0.73
YLL057C,YLL057C___0,YLL057C___0
YPL053C,YPL053C_800_62_-0.86,YPL053C_1244_74_0.86
YGL256W,YGL256W_543_54_-1.38,YGL256W_1945_70_1.38
YBR265W,YBR265W_618_56_2.94,YBR265W_159_29_-2.94
YFL055W,YFL055W_12_3_1.02,YFL055W_7_1_-1.02
YPL231W,YPL231W_3479_86_-0.02,YPL231W_3542_88_0.02
YEL058W,YEL058W_868_63_0.87,YEL058W_580_57_-0.87
YLR172C,YLR172C_802_61_-0.18,YLR172C_811_65_0.18
YDL021W,YDL021W_49_10_-7.87,YDL021W_1850_80_7.87
YNR034W,YNR034W_408_44_-5.31,YNR034W_4467_92_5.31
YDL045C,YDL045C_93_20_-0.27,YDL045C_110_22_0.27
YAL038W,YAL038W_13983_100_0.99,YAL038W_8669_98_-0.99
YOL140W,YOL140W_112_23_1.52,YOL140W_61_11_-1.52
YPR006C,YPR006C_28_6_-2.27,YPR006C_82_17_2.27
YJR143C,YJR143C_4112_91_1.39,YJR143C_2192_85_-1.39
YJL121C,YJL121C_1583_71_1.01,YJL121C_855_66_-1.01
Q0250,Q0250___0,Q0250___0
YPL212C,YPL212C_261_38_0.29,YPL212C_237_37_-0.29
YGR155W,YGR155W_2865_84_-0.33,YGR155W_3236_88_0.33
YLR155C,YLR155C_27_6_-0.06,YLR155C_35_4_0.06
YPL172C,YPL172C_196_32_1.97,YPL172C_79_16_-1.97
YLR100W,YLR100W_4430_92_0.49,YLR100W_3557_89_-0.49
YMR083W,YMR083W_2477_81_-1.4,YMR083W_5205_93_1.4
YOR168W,YOR168W_381_45_-0.43,YOR168W_476_53_0.43
YIL111W,YIL111W_137_26_-1.64,YIL111W_284_41_1.64
YLR260W,YLR260W_159_29_-0.87,YLR260W_274_38_0.87
YPR001W,YPR001W_27_5_-0.81,YPR001W_38_5_0.81
YGL084C,YGL084C_504_52_1.58,YGL084C_268_38_-1.58
YOR128C,YOR128C_1278_70_1.88,YOR128C_614_55_-1.88
YKL004W,YKL004W_3274_87_-0.47,YKL004W_5299_91_0.47
YCR010C,YCR010C_37_7_-0.7,YCR010C_48_8_0.7
YCR048W,YCR048W_266_37_5.72,YCR048W_31_2_-5.72
YDR062W,YDR062W_2753_82_3.35,YDR062W_891_55_-3.35
YPL244C,YPL244C_334_42_0.16,YPL244C_309_44_-0.16
YKL182W,YKL182W_5894_96_-0.81,YKL182W_8912_97_0.81
YJR105W,YJR105W_7018_97_1.21,YJR105W_3930_91_-1.21
YOL049W,YOL049W_513_53_-0.29,YOL049W_625_58_0.29
YBR092C,YBR092C_116_23_-1.53,YBR092C_232_37_1.53
YGR183C,YGR183C_2281_80_-1.18,YGR183C_3998_91_1.18
YMR088C,YMR088C_347_43_-0.48,YMR088C_431_52_0.48
YGR175C,YGR175C_2470_81_1.68,YGR175C_1238_73_-1.68
YER090W,YER090W_1228_69_0.46,YER090W_1054_69_-0.46
YER053C,YER053C_413_48_0,YER053C_437_51_0
YGR194C,YGR194C_136_26_0.01,YGR194C_140_27_-0.01
YKL211C,YKL211C_522_53_-0.56,YKL211C_687_61_0.56
YHR128W,YHR128W_2160_78_1.04,YHR128W_1441_75_-1.04
YKL184W,YKL184W_430_49_1.41,YKL184W_316_36_-1.41
YMR118C,YMR118C_38_8_-0.86,YMR118C_59_10_0.86
YHR163W,YHR163W_3554_89_2.34,YHR163W_1270_74_-2.34
YIL164C,YIL164C_77_16_3.06,YIL164C_28_2_-3.06
YIL162W,YIL162W_206_33_3.45,YIL162W_110_6_-3.45
YOR222W,YOR222W_315_41_-0.22,YOR222W_345_46_0.22
YPR020W,YPR020W_670_57_-1.07,YPR020W_1118_71_1.07
YPL189W,YPL189W_51_11_0.33,YPL189W_48_7_-0.33
YDL103C,YDL103C_313_40_0.2,YDL103C_279_41_-0.2
YKL218C,YKL218C_78_16_0.03,YKL218C_76_14_-0.03
YDR127W,YDR127W_2733_84_1.22,YDR127W_1767_78_-1.22
YMR250W,YMR250W_278_39_-2.25,YMR250W_800_64_2.25
YHL003C,YHL003C_220_35_0.8,YHL003C_157_29_-0.8
YJL155C,YJL155C_226_35_-0.8,YJL155C_353_44_0.8
YBR294W,YBR294W_22_4_-0.58,YBR294W_29_3_0.58
YLR382C,YLR382C_83_17_-0.08,YLR382C_85_17_0.08
YGR209C,YGR209C_2626_83_-0.56,YGR209C_3818_89_0.56
YOL132W,YOL132W_32_6_-3.48,YOL132W_187_29_3.48
YBL064C,YBL064C_637_57_0.24,YBL064C_572_56_-0.24
YFL045C,YFL045C_4479_93_0.42,YFL045C_4084_90_-0.42
YOR388C,YOR388C_10_2_-1.44,YOR388C_14_1_1.44
YDL181W,YDL181W_887_64_-1.86,YDL181W_2135_84_1.86
YMR303C,YMR303C_248_36_-2.19,YMR303C_723_59_2.19
YGR204W,YGR204W_1277_69_0.35,YGR204W_1057_70_-0.35
YKL029C,YKL029C_508_50_-0.08,YKL029C_691_53_0.08
YOL030W,YOL030W_4035_90_1.56,YOL030W_1899_81_-1.56
YBL098W,YBL098W_527_53_-1.6,YBL098W_1138_71_1.6
YJR009C,YJR009C_17151_100_-0.03,YJR009C_19817_99_0.03
YNL169C,YNL169C_1147_68_2.28,YNL169C_425_50_-2.28
YER170W,YER170W_73_15_4.4,YER170W_25_1_-4.4
YBR199W,YBR199W_812_61_-0.18,YBR199W_851_65_0.18
YIL134W,YIL134W_268_39_2.27,YIL134W_98_19_-2.27
YGL125W,YGL125W_358_44_2.22,YGL125W_140_26_-2.22
YER069W,YER069W_641_57_1.06,YER069W_400_49_-1.06
YJL196C,YJL196C_4345_92_-0.21,YJL196C_4767_92_0.21
YHR137W,YHR137W_2218_79_1.51,YHR137W_1104_72_-1.51
YCR053W,YCR053W_1508_72_-0.25,YCR053W_1636_79_0.25
YER060W,YER060W_63_14_-0.6,YER060W_82_16_0.6
YOL052C,YOL052C_900_63_1.39,YOL052C_492_52_-1.39
YEL038W,YEL038W_627_55_0.99,YEL038W_377_48_-0.99
YDR242W,YDR242W_27_6_-1.12,YDR242W_44_7_1.12
YDL215C,YDL215C_252_37_1.91,YDL215C_112_21_-1.91
YLR354C,YLR354C_2018_78_-1.36,YLR354C_3891_90_1.36
YJR016C,YJR016C_4444_93_2.24,YJR016C_1668_78_-2.24
YGL009C,YGL009C_3777_89_0.71,YGL009C_2869_87_-0.71
YBR192W,YBR192W_267_39_2.17,YBR192W_100_20_-2.17
YDR530C,YDR530C_219_34_1.09,YDR530C_133_25_-1.09
YLR295C,YLR295C_4274_91_1.88,YLR295C_2144_80_-1.88
YKR058W,YKR058W_126_24_-0.66,YKR058W_173_30_0.66
YDR284C,YDR284C_1696_73_-0.44,YDR284C_2092_83_0.44
YKL141W,YKL141W_6933_97_-1.23,YKL141W_12523_99_1.23
YOR273C,YOR273C_663_58_1.08,YOR273C_393_50_-1.08
YIL020C,YIL020C_330_42_1.26,YIL020C_184_33_-1.26
YBR036C,YBR036C_943_65_2.26,YBR036C_362_45_-2.26
YPL092W,YPL092W_633_57_-0.28,YPL092W_734_62_0.28
YER023W,YER023W_1746_75_2.57,YER023W_628_55_-2.57
YGL012W,YGL012W_4986_94_1.54,YGL012W_2404_86_-1.54
YAL023C,YAL023C_2585_81_0.9,YAL023C_1736_79_-0.9
YKR053C,YKR053C_380_45_1.21,YKR053C_209_35_-1.21
YKL194C,YKL194C_205_34_1.61,YKL194C_122_20_-1.61
YDR074W,YDR074W_1196_68_0.91,YDR074W_1064_64_-0.91
YLR308W,YLR308W___0,YLR308W___0
YPR121W,YPR121W_89_19_-0.63,YPR121W_123_24_0.63
YIL066C,YIL066C___0,YIL066C___0
YJR160C,YJR160C_68_15_3.66,YJR160C_20_1_-3.66
YLR160C,YLR160C___0,YLR160C___0
YGR019W,YGR019W_113_23_-1.16,YGR019W_206_34_1.16
YCR005C,YCR005C_489_51_-4.49,YCR005C_3977_91_4.49
YBR263W,YBR263W_2996_85_2.88,YBR263W_1010_64_-2.88
YLL062C,YLL062C_12_2_1.25,YLL062C_9_0_-1.25
YAR075W,YAR075W_1494_71_-2.7,YAR075W_5158_93_2.7
YBL076C,YBL076C_1621_73_-0.44,YBL076C_1975_83_0.44
YJR153W,YJR153W___0,YJR153W___0
YBR213W,YBR213W_39_9_-1.94,YBR213W_95_18_1.94
YKL152C,YKL152C_17009_100_1.88,YKL152C_10239_97_-1.88
YLR092W,YLR092W_60_13_0.33,YLR092W_58_10_-0.33
YHR037W,YHR037W_629_56_-0.04,YHR037W_656_60_0.04
YGL119W,YGL119W_111_23_0.6,YGL119W_83_16_-0.6
YHR007C,YHR007C_9840_98_1.3,YHR007C_5292_94_-1.3
YHR174W,YHR174W_12719_99_6.25,YHR174W_2112_62_-6.25
YIL010W,YIL010W_396_46_0.86,YIL010W_276_40_-0.86
YLR109W,YLR109W_6787_97_-1.26,YLR109W_13667_98_1.26
YGR199W,YGR199W_877_64_0.83,YGR199W_589_58_-0.83
YGL154C,YGL154C_543_54_-0.25,YGL154C_652_58_0.25
YPL274W,YPL274W_150_27_-2.14,YPL274W_469_50_2.14
YJR121W,YJR121W_2892_84_1.72,YJR121W_1580_75_-1.72
YAR015W,YAR015W_1750_75_1.1,YAR015W_1066_71_-1.1
YGL191W,YGL191W_1401_71_-2.22,YGL191W_4041_91_2.22
YJL214W,YJL214W_40_9_-0.35,YJL214W_52_7_0.35
YOL143C,YOL143C_3054_85_1.59,YOL143C_1548_77_-1.59
YBR205W,YBR205W_386_45_1.86,YBR205W_175_29_-1.86
YML110C,YML110C_992_66_0.13,YML110C_974_68_-0.13
YPL252C,YPL252C_551_50_-0.02,YPL252C_489_52_0.02
YLR305C,YLR305C_428_49_0.47,YLR305C_352_46_-0.47
YIL124W,YIL124W_1946_77_0.77,YIL124W_1430_76_-0.77
YER019W,YER019W_282_39_2.63,YER019W_85_16_-2.63
YDR046C,YDR046C_429_49_0.65,YDR046C_322_44_-0.65
YDR158W,YDR158W_3235_87_1.21,YDR158W_1891_81_-1.21
YBR296C,YBR296C_95_17_-0.17,YBR296C_85_17_0.17
YEL042W,YEL042W_777_59_1.44,YEL042W_362_47_-1.44
YKL085W,YKL085W_3000_85_-0.02,YKL085W_3857_88_0.02
YBR084W,YBR084W_875_63_2.64,YBR084W_322_39_-2.64
YML059C,YML059C_1184_68_1.03,YML059C_740_62_-1.03
YKL203C,YKL203C_528_53_-0.19,YKL203C_597_57_0.19
YML022W,YML022W_2986_85_2.3,YML022W_1044_70_-2.3
YPL234C,YPL234C_5521_95_0.89,YPL234C_3798_90_-0.89
YLR355C,YLR355C_6503_96_2.2,YLR355C_2979_86_-2.2
YFL001W,YFL001W_95_20_1.69,YFL001W_99_7_-1.69
YLR285W,YLR285W_687_58_1.27,YLR285W_376_48_-1.27
YHR039C-A,YHR039C-A___0,YHR039C-A___0
YDL210W,YDL210W_40_8_-0.41,YDL210W_46_7_0.41
YHL011C,YHL011C_1482_72_0.04,YHL011C_1554_77_-0.04
YHL032C,YHL032C_91_19_0.59,YHL032C_73_13_-0.59
YCR037C,YCR037C_737_60_0.62,YCR037C_590_56_-0.62
YHR002W,YHR002W_169_29_0.47,YHR002W_133_26_-0.47
YKR039W,YKR039W_134_26_0.88,YKR039W_92_18_-0.88
YLR020C,YLR020C_92_19_-0.43,YLR020C_106_22_0.43
YLR138W,YLR138W_173_30_-1.03,YLR138W_302_42_1.03
YOR171C,YOR171C_88_19_-0.01,YOR171C_91_18_0.01
YER087W,YER087W_94_20_-0.84,YER087W_142_28_0.84
YFL011W,YFL011W_47_10_-0.05,YFL011W_53_8_0.05
YLR043C,YLR043C_9348_98_-0.44,YLR043C_11910_98_0.44
YMR084W,YMR084W___0,YMR084W___0
YBR161W,YBR161W_264_38_1.51,YBR161W_128_26_-1.51
YCR032W,YCR032W_139_27_-0.67,YCR032W_184_33_0.67
YHR044C,YHR044C___0,YHR044C___0
YBL099W,YBL099W_2151_79_0.23,YBL099W_1991_82_-0.23
YNL106C,YNL106C_62_12_0.07,YNL106C_69_10_-0.07
YLR359W,YLR359W_3090_86_0.64,YLR359W_2350_86_-0.64
YBR176W,YBR176W_192_32_-1.25,YBR176W_374_46_1.25
YKL150W,YKL150W_2692_83_0.84,YKL150W_1862_80_-0.84
YOR332W,YOR332W_3553_89_-0.19,YOR332W_3889_91_0.19
YLR038C,YLR038C_9142_98_-1.15,YLR038C_17034_99_1.15
YER055C,YER055C_4232_92_1.91,YER055C_1746_80_-1.91
YMR318C,YMR318C_770_60_2.52,YMR318C_356_36_-2.52
YCL030C,YCL030C_2926_85_1.28,YCL030C_2316_79_-1.28
YCR083W,YCR083W_309_41_-1.53,YCR083W_756_60_1.53
YDR044W,YDR044W_323_42_1.69,YDR044W_174_28_-1.69
YLR284C,YLR284C_45_9_0.3,YLR284C_43_5_-0.3
YKL104C,YKL104C_1575_72_2.42,YKL104C_653_55_-2.42
YAR073W,YAR073W_355_43_0.7,YAR073W_829_38_-0.7
YDR321W,YDR321W_3345_86_0.87,YDR321W_2328_84_-0.87
YDL142C,YDL142C_207_33_0.52,YDL142C_161_29_-0.52
YER178W,YER178W_2848_83_1.74,YER178W_1197_73_-1.74
YPL281C,YPL281C___0,YPL281C___0
YBL033C,YBL033C_273_40_-0.22,YBL033C_383_43_0.22
YKL067W,YKL067W_3585_88_-2.34,YKL067W_10422_98_2.34
YLR245C,YLR245C_186_31_0.75,YLR245C_128_25_-0.75
YLR081W,YLR081W_49_11_-0.48,YLR081W_62_12_0.48
YJR158W,YJR158W_43_9_-0.01,YJR158W_41_6_0.01
YNR001C,YNR001C_1668_74_-2.89,YNR001C_6585_96_2.89
YIL116W,YIL116W_536_54_-0.01,YIL116W_636_55_0.01
YKR061W,YKR061W_264_39_-0.51,YKR061W_339_45_0.51
YGR060W,YGR060W_7206_97_1.54,YGR060W_3695_90_-1.54
YER014W,YER014W_128_26_0.43,YER014W_120_22_-0.43
Q0130,Q0130___0,Q0130___0
YPR191W,YPR191W_1226_68_0.39,YPR191W_1423_69_-0.39
YGR096W,YGR096W_92_19_0.46,YGR096W_73_14_-0.46
YIR037W,YIR037W_1242_70_-0.2,YIR037W_1385_76_0.2
YJR001W,YJR001W_882_62_-0.19,YJR001W_974_67_0.19
YER141W,YER141W_1714_75_2.1,YER141W_866_60_-2.1
YBR115C,YBR115C_739_60_0.28,YBR115C_682_60_-0.28
YPR021C,YPR021C_128_25_0.26,YPR021C_112_23_-0.26
YGR256W,YGR256W_224_36_0.47,YGR256W_210_32_-0.47
YKR097W,YKR097W_82_16_-2.09,YKR097W_203_34_2.09
YHR094C,YHR094C_3168_84_-1.16,YHR094C_5223_93_1.16
YPR140W,YPR140W_74_15_0.37,YPR140W_57_11_-0.37
YOR125C,YOR125C_104_22_-0.58,YOR125C_139_27_0.58
YNL318C,YNL318C_2_1_-1.12,YNL318C_3_0_1.12
YPL134C,YPL134C_93_18_-0.84,YPL134C_130_25_0.84
YBR039W,YBR039W_2825_84_0.82,YBR039W_2620_82_-0.82
YBR018C,YBR018C_37_9_-1.4,YBR018C_71_14_1.4
YGL225W,YGL225W_3885_90_1.35,YGL225W_2163_84_-1.35
YML106W,YML106W_5393_95_0.12,YML106W_5271_94_-0.12
YIR027C,YIR027C_45_10_-0.21,YIR027C_48_8_0.21
YGR143W,YGR143W_333_43_3.14,YGR143W_127_15_-3.14
YPR036W,YPR036W_2303_80_0.13,YPR036W_2163_84_-0.13
YGL063W,YGL063W_6_1_2.62,YGL063W_1_0_-2.62
YNR012W,YNR012W_144_27_0.87,YNR012W_95_20_-0.87
YHL012W,YHL012W_3_1_-2.97,YHL012W_8_0_2.97
YPL023C,YPL023C_208_35_1.96,YPL023C_96_17_-1.96
YEL039C,YEL039C_528_50_-3.8,YEL039C_2555_86_3.8
Q0080,Q0080___0,Q0080___0
YBL013W,YBL013W___0,YBL013W___0
YDR497C,YDR497C_2253_79_0.93,YDR497C_1618_77_-0.93
YAL022C,YAL022C_401_47_0.06,YAL022C_389_49_-0.06
YDR261C,YDR261C_98_21_-0.19,YDR261C_107_22_0.19
YPL110C,YPL110C_165_29_-0.07,YPL110C_186_31_0.07
YFL022C,YFL022C_617_56_1.3,YFL022C_328_45_-1.3
YLL018C,YLL018C_2487_80_-0.56,YLL018C_3101_88_0.56
YMR009W,YMR009W_1367_70_-1.26,YMR009W_2534_86_1.26
YKL127W,YKL127W_1002_66_0.99,YKL127W_629_59_-0.99
YGR286C,YGR286C_174_29_-2.55,YGR286C_565_56_2.55
YOR241W,YOR241W_869_63_0.25,YOR241W_779_63_-0.25
YOR100C,YOR100C_23_4_-2.39,YOR100C_52_10_2.39
YKR009C,YKR009C_332_41_0.09,YKR009C_315_43_-0.09
YMR272C,YMR272C_2259_78_0.91,YMR272C_1448_76_-0.91
YLL043W,YLL043W_280_40_-0.42,YLL043W_342_46_0.42
YER005W,YER005W_219_35_0.82,YER005W_162_28_-0.82
YNL280C,YNL280C_504_52_0.5,YNL280C_424_50_-0.5
YHR123W,YHR123W_118_24_2.73,YHR123W_40_5_-2.73
YPL040C,YPL040C_75_16_0.17,YPL040C_73_13_-0.17
YDL205C,YDL205C_36_7_-1.81,YDL205C_90_16_1.81
YJR025C,YJR025C_201_32_-0.43,YJR025C_261_38_0.43
YMR120C,YMR120C_2136_79_4.21,YMR120C_364_43_-4.21
YBR117C,YBR117C_120_24_2.45,YBR117C_44_5_-2.45
YJL134W,YJL134W_173_30_-0.67,YJL134W_237_38_0.67
YGL202W,YGL202W_2001_76_2,YGL202W_833_62_-2
YOL077W-A,YOL077W-A___0,YOL077W-A___0
YER119C,YER119C_19_3_-1.24,YER119C_30_4_1.24
YOR143C,YOR143C_113_23_-0.11,YOR143C_118_23_0.11
YCL040W,YCL040W_1541_71_0.65,YCL040W_1258_70_-0.65
YER073W,YER073W_263_38_2.12,YER073W_109_20_-2.12
YFL030W,YFL030W_382_45_-2.27,YFL030W_1303_71_2.27
YHR042W,YHR042W_1427_71_2.2,YHR042W_525_54_-2.2
YPR002W,YPR002W_37_8_-3.86,YPR002W_276_35_3.86
YDR147W,YDR147W_84_17_-0.3,YDR147W_95_19_0.3
YDR322C-A,YDR322C-A___0,YDR322C-A___0
YCR073W-A,YCR073W-A___0,YCR073W-A___0
YCR075C,YCR075C_787_62_1.77,YCR075C_359_46_-1.77
YHR043C,YHR043C_206_33_-1.44,YHR043C_393_49_1.44
YLR133W,YLR133W_207_33_0.93,YLR133W_153_26_-0.93
YPR192W,YPR192W___0,YPR192W___0
YKL217W,YKL217W_117_22_-1.15,YKL217W_186_32_1.15
YDR017C,YDR017C_462_48_0.84,YDR017C_307_42_-0.84
YMR189W,YMR189W_2497_82_3.51,YMR189W_530_54_-3.51
YHR011W,YHR011W_32_6_-1.57,YHR011W_62_12_1.57
YML070W,YML070W_914_64_-1.58,YML070W_2302_81_1.58
YLR348C,YLR348C_714_57_2.3,YLR348C_270_36_-2.3
YDR111C,YDR111C_43_9_0.81,YDR111C_50_3_-0.81
YPL036W,YPL036W_235_36_2.57,YPL036W_76_14_-2.57
YNL037C,YNL037C_1083_67_-0.78,YNL037C_1693_78_0.78
YHR025W,YHR025W_1372_61_-0.16,YHR025W_879_66_0.16
YNR050C,YNR050C_1279_69_1.6,YNR050C_616_58_-1.6
YDR256C,YDR256C_32_7_0.19,YDR256C_32_4_-0.19
YFR025C,YFR025C_300_41_0.67,YFR025C_223_36_-0.67
YBR132C,YBR132C_21_4_0.26,YBR132C_31_1_-0.26
YML096W,YML096W_132_26_0.06,YML096W_134_25_-0.06
YFR030W,YFR030W_79_16_-0.17,YFR030W_86_17_0.17
YDR173C,YDR173C_55_12_-1.54,YDR173C_121_23_1.54
YMR306W,YMR306W_66_15_1.56,YMR306W_44_5_-1.56
YJL005W,YJL005W_270_39_1.43,YJL005W_145_27_-1.43
YGR287C,YGR287C_21_4_-1.59,YGR287C_43_6_1.59
YNL003C,YNL003C_119_24_-0.39,YNL003C_143_28_0.39
YBL039C,YBL039C_3366_88_1.21,YBL039C_1936_82_-1.21
YPL271W,YPL271W_4249_92_-0.8,YPL271W_6673_96_0.8
YLR044C,YLR044C_12205_99_1.58,YLR044C_6268_95_-1.58
YMR307W,YMR307W_12715_99_2.57,YMR307W_4240_91_-2.57
YPL057C,YPL057C_192_32_3.74,YPL057C_44_5_-3.74
YBL030C,YBL030C_4243_91_0.65,YBL030C_3119_88_-0.65
YGR065C,YGR065C_711_58_2.29,YGR065C_233_37_-2.29
YDR354W,YDR354W_377_44_1.68,YDR354W_187_30_-1.68
YER015W,YER015W_19_4_0.11,YER015W_18_2_-0.11
YGR061C,YGR061C_1564_72_1.02,YGR061C_961_68_-1.02
YFR015C,YFR015C_82_17_-0.95,YFR015C_126_25_0.95
YLR432W,YLR432W_3704_89_-0.93,YLR432W_5483_94_0.93
YEL017C-A,YEL017C-A___0,YEL017C-A___0
YOR374W,YOR374W_410_46_0.04,YOR374W_392_48_-0.04
YDL178W,YDL178W_787_61_1.28,YDL178W_426_51_-1.28
YLL048C,YLL048C_2570_83_0.49,YLL048C_2157_83_-0.49
YBR003W,YBR003W_306_41_1.13,YBR003W_182_32_-1.13
YDL052C,YDL052C_742_58_-0.18,YDL052C_731_62_0.18
YGL148W,YGL148W_2872_83_0.53,YGL148W_2237_84_-0.53
YOR245C,YOR245C_573_54_-0.76,YOR245C_841_64_0.76
YDL245C,YDL245C___0,YDL245C___0
YJL212C,YJL212C_502_50_4.75,YJL212C_57_9_-4.75
YKL035W,YKL035W_3294_87_0.5,YKL035W_2709_87_-0.5
YCR028C,YCR028C_122_24_1.68,YCR028C_57_11_-1.68
YDL015C,YDL015C_3896_90_2.9,YDL015C_1150_70_-2.9
YER183C,YER183C_428_49_0.1,YER183C_411_51_-0.1
YER062C,YER062C_1967_77_1.43,YER062C_1047_70_-1.43
YMR056C,YMR056C_197_32_-0.25,YMR056C_222_36_0.25
Q0105,Q0105___0,Q0105___0
YOL096C,YOL096C_206_34_-0.01,YOL096C_229_34_0.01
YJR159W,YJR159W_187_31_0.3,YJR159W_164_30_-0.3
YHR106W,YHR106W_130_25_-1.79,YHR106W_345_43_1.79
YAR035W,YAR035W_95_19_-0.44,YAR035W_115_23_0.44
YDL100C,YDL100C_1579_73_-0.75,YDL100C_2321_85_0.75
YIL099W,YIL099W_89_18_-1.2,YIL099W_182_29_1.2
YHR067W,YHR067W_127_25_0.91,YHR067W_105_16_-0.91
YMR207C,YMR207C_54_12_-0.25,YMR207C_78_11_0.25
YIL094C,YIL094C_1655_74_-0.21,YIL094C_1841_81_0.21
YMR246W,YMR246W_616_56_0.94,YMR246W_434_50_-0.94
YIL078W,YIL078W_3355_87_0,YIL078W_3346_88_0
YLR201C,YLR201C_715_60_1.13,YLR201C_450_52_-1.13
YDL067C,YDL067C_2954_85_-1,YDL067C_5099_93_1
YGR020C,YGR020C_1508_72_-0.15,YGR020C_1590_79_0.15
YHR091C,YHR091C_156_28_0.16,YHR091C_185_28_-0.16
YGR037C,YGR037C_8159_98_0.31,YGR037C_7212_96_-0.31
YDR007W,YDR007W_359_44_-0.19,YDR007W_435_49_0.19
YDL131W,YDL131W_1280_70_-0.91,YDL131W_2100_82_0.91
YFR047C,YFR047C_1284_70_-0.83,YFR047C_1962_81_0.83
YLR174W,YLR174W_36_6_-2.25,YLR174W_100_18_2.25
YML123C,YML123C_1658_72_1.43,YML123C_1034_64_-1.43
YNR008W,YNR008W_149_27_3.92,YNR008W_70_3_-3.92
YJR019C,YJR019C_218_34_1,YJR019C_137_26_-1
YDR400W,YDR400W_235_36_-1.91,YDR400W_667_56_1.91
YDR001C,YDR001C_368_45_-0.79,YDR001C_567_55_0.79
YDR178W,YDR178W_3296_87_-0.01,YDR178W_3312_88_0.01
YML082W,YML082W_122_25_1.39,YML082W_71_12_-1.39
YLL061W,YLL061W_17_3_-0.25,YLL061W_19_2_0.25
YBL045C,YBL045C_370_45_0.63,YBL045C_304_41_-0.63
YGL077C,YGL077C_971_65_-0.51,YGL077C_1295_74_0.51
YBR006W,YBR006W_102_21_-1.47,YBR006W_209_34_1.47
YIL160C,YIL160C_80_17_0.75,YIL160C_61_11_-0.75
YBL011W,YBL011W_118_24_1.88,YBL011W_49_9_-1.88
YLR151C,YLR151C_17_3_-2.14,YLR151C_39_6_2.14
YAL060W,YAL060W_1638_73_-0.97,YAL060W_2732_87_0.97
YEL069C,YEL069C___0,YEL069C___0
YJR137C,YJR137C_398_47_0.29,YJR137C_381_47_-0.29
YDL182W,YDL182W_5408_95_-0.3,YDL182W_6158_95_0.3
YLR231C,YLR231C_419_48_-0.48,YLR231C_572_54_0.48
YJL070C,YJL070C_49_11_-1.07,YJL070C_86_16_1.07
YMR170C,YMR170C_61_13_-0.5,YMR170C_85_15_0.5
YMR208W,YMR208W_138_27_-0.81,YMR208W_203_34_0.81
YBR127C,YBR127C_3068_86_1.96,YBR127C_1457_75_-1.96
YNR019W,YNR019W_44_10_-0.88,YNR019W_66_13_0.88
YOR099W,YOR099W_1345_71_0.72,YOR099W_968_69_-0.72
YGR087C,YGR087C___0,YGR087C___0
YDR531W,YDR531W_668_58_-1.2,YDR531W_1248_73_1.2
YAR071W,YAR071W_108_23_0.14,YAR071W_115_21_-0.14
YGR244C,YGR244C_192_32_-2.37,YGR244C_590_57_2.37
YLR146C,YLR146C_351_44_1.34,YLR146C_191_33_-1.34
YBR218C,YBR218C_888_64_-0.24,YBR218C_1005_69_0.24
YHR046C,YHR046C_123_25_-3.97,YHR046C_894_64_3.97
YML056C,YML056C_4939_94_-0.84,YML056C_7671_97_0.84
YHR104W,YHR104W_763_61_1.64,YHR104W_439_47_-1.64
YLR089C,YLR089C_4651_93_3.82,YLR089C_871_65_-3.82
YDR377W,YDR377W_1728_74_0.27,YDR377W_1495_78_-0.27
